ORIGIN ZIP,DESTINATION ZIP,PICKUPDATE (YYYYMMDD),"PICKUPTIME (HH:MM:SS) - If left blank, value defaults to 18:00:00",WEIGHT (lbs),TOTAL PACKAGES IN SHIPMENT
93301,10952,20220718,,,
93301,10953,20220718,,,
93301,10954,20220718,,,
93301,10956,20220718,,,
93301,10958,20220718,,,
93301,10959,20220718,,,
93301,10960,20220718,,,
93301,10962,20220718,,,
93301,10963,20220718,,,
93301,10964,20220718,,,
93301,10965,20220718,,,
93301,10968,20220718,,,
93301,10969,20220718,,,
93301,10970,20220718,,,
93301,10973,20220718,,,
93301,10974,20220718,,,
93301,10975,20220718,,,
93301,10976,20220718,,,
93301,10977,20220718,,,
93301,10979,20220718,,,
93301,10980,20220718,,,
93301,10981,20220718,,,
93301,10982,20220718,,,
93301,10983,20220718,,,
93301,10984,20220718,,,
93301,10985,20220718,,,
93301,10986,20220718,,,
93301,10987,20220718,,,
93301,10988,20220718,,,
93301,10989,20220718,,,
93301,10990,20220718,,,
93301,10992,20220718,,,
93301,10993,20220718,,,
93301,10994,20220718,,,
93301,10996,20220718,,,
93301,10997,20220718,,,
93301,10998,20220718,,,
93301,11001,20220718,,,
93301,11002,20220718,,,
93301,11003,20220718,,,
93301,11004,20220718,,,
93301,11005,20220718,,,
93301,11010,20220718,,,
93301,11020,20220718,,,
93301,11021,20220718,,,
93301,11022,20220718,,,
93301,11023,20220718,,,
93301,11024,20220718,,,
93301,11025,20220718,,,
93301,11026,20220718,,,
93301,11027,20220718,,,
93301,11030,20220718,,,
93301,11040,20220718,,,
93301,11041,20220718,,,
93301,11042,20220718,,,
93301,11043,20220718,,,
93301,11044,20220718,,,
93301,11050,20220718,,,
93301,11051,20220718,,,
93301,11052,20220718,,,
93301,11053,20220718,,,
93301,11054,20220718,,,
93301,11055,20220718,,,
93301,11096,20220718,,,
93301,11099,20220718,,,
93301,11101,20220718,,,
93301,11102,20220718,,,
93301,11103,20220718,,,
93301,11104,20220718,,,
93301,11105,20220718,,,
93301,11106,20220718,,,
93301,11109,20220718,,,
93301,11120,20220718,,,
93301,11201,20220718,,,
93301,11202,20220718,,,
93301,11203,20220718,,,
93301,11204,20220718,,,
93301,11205,20220718,,,
93301,11206,20220718,,,
93301,11207,20220718,,,
93301,11208,20220718,,,
93301,11209,20220718,,,
93301,11210,20220718,,,
93301,11211,20220718,,,
93301,11212,20220718,,,
93301,11213,20220718,,,
93301,11214,20220718,,,
93301,11215,20220718,,,
93301,11216,20220718,,,
93301,11217,20220718,,,
93301,11218,20220718,,,
93301,11219,20220718,,,
93301,11220,20220718,,,
93301,11221,20220718,,,
93301,11222,20220718,,,
93301,11223,20220718,,,
93301,11224,20220718,,,
93301,11225,20220718,,,
93301,11226,20220718,,,
93301,11228,20220718,,,
93301,11229,20220718,,,
93301,11230,20220718,,,
93301,11231,20220718,,,
93301,11232,20220718,,,
93301,11233,20220718,,,
93301,11234,20220718,,,
93301,11235,20220718,,,
93301,11236,20220718,,,
93301,11237,20220718,,,
93301,11238,20220718,,,
93301,11239,20220718,,,
93301,11240,20220718,,,
93301,11241,20220718,,,
93301,11242,20220718,,,
93301,11243,20220718,,,
93301,11244,20220718,,,
93301,11245,20220718,,,
93301,11247,20220718,,,
93301,11248,20220718,,,
93301,11249,20220718,,,
93301,11251,20220718,,,
93301,11252,20220718,,,
93301,11254,20220718,,,
93301,11255,20220718,,,
93301,11256,20220718,,,
93301,11351,20220718,,,
93301,11352,20220718,,,
93301,11354,20220718,,,
93301,11355,20220718,,,
93301,11356,20220718,,,
93301,11357,20220718,,,
93301,11358,20220718,,,
93301,11359,20220718,,,
93301,11360,20220718,,,
93301,11361,20220718,,,
93301,11362,20220718,,,
93301,11363,20220718,,,
93301,11364,20220718,,,
93301,11365,20220718,,,
93301,11366,20220718,,,
93301,11367,20220718,,,
93301,11368,20220718,,,
93301,11369,20220718,,,
93301,11370,20220718,,,
93301,11371,20220718,,,
93301,11372,20220718,,,
93301,11373,20220718,,,
93301,11374,20220718,,,
93301,11375,20220718,,,
93301,11377,20220718,,,
93301,11378,20220718,,,
93301,11379,20220718,,,
93301,11380,20220718,,,
93301,11381,20220718,,,
93301,11385,20220718,,,
93301,11386,20220718,,,
93301,11390,20220718,,,
93301,11405,20220718,,,
93301,11411,20220718,,,
93301,11412,20220718,,,
93301,11413,20220718,,,
93301,11414,20220718,,,
93301,11415,20220718,,,
93301,11416,20220718,,,
93301,11417,20220718,,,
93301,11418,20220718,,,
93301,11419,20220718,,,
93301,11420,20220718,,,
93301,11421,20220718,,,
93301,11422,20220718,,,
93301,11423,20220718,,,
93301,11424,20220718,,,
93301,11425,20220718,,,
93301,11426,20220718,,,
93301,11427,20220718,,,
93301,11428,20220718,,,
93301,11429,20220718,,,
93301,11430,20220718,,,
93301,11431,20220718,,,
93301,11432,20220718,,,
93301,11433,20220718,,,
93301,11434,20220718,,,
93301,11435,20220718,,,
93301,11436,20220718,,,
93301,11439,20220718,,,
93301,11451,20220718,,,
93301,11499,20220718,,,
93301,11501,20220718,,,
93301,11507,20220718,,,
93301,11509,20220718,,,
93301,11510,20220718,,,
93301,11514,20220718,,,
93301,11516,20220718,,,
93301,11518,20220718,,,
93301,11520,20220718,,,
93301,11530,20220718,,,
93301,11531,20220718,,,
93301,11535,20220718,,,
93301,11536,20220718,,,
93301,11542,20220718,,,
93301,11545,20220718,,,
93301,11547,20220718,,,
93301,11548,20220718,,,
93301,11549,20220718,,,
93301,11550,20220718,,,
93301,11551,20220718,,,
93301,11552,20220718,,,
93301,11553,20220718,,,
93301,11554,20220718,,,
93301,11555,20220718,,,
93301,11556,20220718,,,
93301,11557,20220718,,,
93301,11558,20220718,,,
93301,11559,20220718,,,
93301,11560,20220718,,,
93301,11561,20220718,,,
93301,11563,20220718,,,
93301,11565,20220718,,,
93301,11566,20220718,,,
93301,11568,20220718,,,
93301,11569,20220718,,,
93301,11570,20220718,,,
93301,11571,20220718,,,
93301,11572,20220718,,,
93301,11575,20220718,,,
93301,11576,20220718,,,
93301,11577,20220718,,,
93301,11579,20220718,,,
93301,11580,20220718,,,
93301,11581,20220718,,,
93301,11582,20220718,,,
93301,11590,20220718,,,
93301,11592,20220718,,,
93301,11594,20220718,,,
93301,11595,20220718,,,
93301,11596,20220718,,,
93301,11597,20220718,,,
93301,11598,20220718,,,
93301,11599,20220718,,,
93301,11690,20220718,,,
93301,11691,20220718,,,
93301,11692,20220718,,,
93301,11693,20220718,,,
93301,11694,20220718,,,
93301,11695,20220718,,,
93301,11697,20220718,,,
93301,11701,20220718,,,
93301,11702,20220718,,,
93301,11703,20220718,,,
93301,11704,20220718,,,
93301,11705,20220718,,,
93301,11706,20220718,,,
93301,11707,20220718,,,
93301,11708,20220718,,,
93301,11709,20220718,,,
93301,11710,20220718,,,
93301,11713,20220718,,,
93301,11714,20220718,,,
93301,11715,20220718,,,
93301,11716,20220718,,,
93301,11717,20220718,,,
93301,11718,20220718,,,
93301,11719,20220718,,,
93301,11720,20220718,,,
93301,11721,20220718,,,
93301,11722,20220718,,,
93301,11724,20220718,,,
93301,11725,20220718,,,
93301,11726,20220718,,,
93301,11727,20220718,,,
93301,11729,20220718,,,
93301,11730,20220718,,,
93301,11731,20220718,,,
93301,11732,20220718,,,
93301,11733,20220718,,,
93301,11735,20220718,,,
93301,11736,20220718,,,
93301,11737,20220718,,,
93301,11738,20220718,,,
93301,11739,20220718,,,
93301,11740,20220718,,,
93301,11741,20220718,,,
93301,11742,20220718,,,
93301,11743,20220718,,,
93301,11746,20220718,,,
93301,11747,20220718,,,
93301,11749,20220718,,,
93301,11750,20220718,,,
93301,11751,20220718,,,
93301,11752,20220718,,,
93301,11753,20220718,,,
93301,11754,20220718,,,
93301,11755,20220718,,,
93301,11756,20220718,,,
93301,11757,20220718,,,
93301,11758,20220718,,,
93301,11760,20220718,,,
93301,11762,20220718,,,
93301,11763,20220718,,,
93301,11764,20220718,,,
93301,11765,20220718,,,
93301,11766,20220718,,,
93301,11767,20220718,,,
93301,11768,20220718,,,
93301,11769,20220718,,,
93301,11770,20220718,,,
93301,11771,20220718,,,
93301,11772,20220718,,,
93301,11773,20220718,,,
93301,11774,20220718,,,
93301,11775,20220718,,,
93301,11776,20220718,,,
93301,11777,20220718,,,
93301,11778,20220718,,,
93301,11779,20220718,,,
93301,11780,20220718,,,
93301,11782,20220718,,,
93301,11783,20220718,,,
93301,11784,20220718,,,
93301,11786,20220718,,,
93301,11787,20220718,,,
93301,11788,20220718,,,
93301,11789,20220718,,,
93301,11790,20220718,,,
93301,11791,20220718,,,
93301,11792,20220718,,,
93301,11793,20220718,,,
93301,11794,20220718,,,
93301,11795,20220718,,,
93301,11796,20220718,,,
93301,11797,20220718,,,
93301,11798,20220718,,,
93301,11801,20220718,,,
93301,11802,20220718,,,
93301,11803,20220718,,,
93301,11804,20220718,,,
93301,11815,20220718,,,
93301,11819,20220718,,,
93301,11853,20220718,,,
93301,11854,20220718,,,
93301,11855,20220718,,,
93301,11901,20220718,,,
93301,11930,20220718,,,
93301,11931,20220718,,,
93301,11932,20220718,,,
93301,11933,20220718,,,
93301,11934,20220718,,,
93301,11935,20220718,,,
93301,11937,20220718,,,
93301,11939,20220718,,,
93301,11940,20220718,,,
93301,11941,20220718,,,
93301,11942,20220718,,,
93301,11944,20220718,,,
93301,11946,20220718,,,
93301,11947,20220718,,,
93301,11948,20220718,,,
93301,11949,20220718,,,
93301,11950,20220718,,,
93301,11951,20220718,,,
93301,11952,20220718,,,
93301,11953,20220718,,,
93301,11954,20220718,,,
93301,11955,20220718,,,
93301,11956,20220718,,,
93301,11957,20220718,,,
93301,11958,20220718,,,
93301,11959,20220718,,,
93301,11960,20220718,,,
93301,11961,20220718,,,
93301,11962,20220718,,,
93301,11963,20220718,,,
93301,11964,20220718,,,
93301,11965,20220718,,,
93301,11967,20220718,,,
93301,11968,20220718,,,
93301,11969,20220718,,,
93301,11970,20220718,,,
93301,11971,20220718,,,
93301,11972,20220718,,,
93301,11973,20220718,,,
93301,11975,20220718,,,
93301,11976,20220718,,,
93301,11977,20220718,,,
93301,11978,20220718,,,
93301,11980,20220718,,,
93301,12007,20220718,,,
93301,12008,20220718,,,
93301,12009,20220718,,,
93301,12010,20220718,,,
93301,12015,20220718,,,
93301,12016,20220718,,,
93301,12017,20220718,,,
93301,12018,20220718,,,
93301,12019,20220718,,,
93301,12020,20220718,,,
93301,12022,20220718,,,
93301,12023,20220718,,,
93301,12024,20220718,,,
93301,12025,20220718,,,
93301,12027,20220718,,,
93301,12028,20220718,,,
93301,12029,20220718,,,
93301,12031,20220718,,,
93301,12032,20220718,,,
93301,12033,20220718,,,
93301,12035,20220718,,,
93301,12036,20220718,,,
93301,12037,20220718,,,
93301,12040,20220718,,,
93301,12041,20220718,,,
93301,12042,20220718,,,
93301,12043,20220718,,,
93301,12045,20220718,,,
93301,12046,20220718,,,
93301,12047,20220718,,,
93301,12050,20220718,,,
93301,12051,20220718,,,
93301,12052,20220718,,,
93301,12053,20220718,,,
93301,12054,20220718,,,
93301,12055,20220718,,,
93301,12056,20220718,,,
93301,12057,20220718,,,
93301,12058,20220718,,,
93301,12059,20220718,,,
93301,12060,20220718,,,
93301,12061,20220718,,,
93301,12062,20220718,,,
93301,12063,20220718,,,
93301,12064,20220718,,,
93301,12065,20220718,,,
93301,12066,20220718,,,
93301,12067,20220718,,,
93301,12068,20220718,,,
93301,12069,20220718,,,
93301,12070,20220718,,,
93301,12071,20220718,,,
93301,12072,20220718,,,
93301,12073,20220718,,,
93301,12074,20220718,,,
93301,12075,20220718,,,
93301,12076,20220718,,,
93301,12077,20220718,,,
93301,12078,20220718,,,
93301,12082,20220718,,,
93301,12083,20220718,,,
93301,12084,20220718,,,
93301,12085,20220718,,,
93301,12086,20220718,,,
93301,12087,20220718,,,
93301,12089,20220718,,,
93301,12090,20220718,,,
93301,12092,20220718,,,
93301,12093,20220718,,,
93301,12094,20220718,,,
93301,12095,20220718,,,
93301,12106,20220718,,,
93301,12107,20220718,,,
93301,12108,20220718,,,
93301,12110,20220718,,,
93301,12115,20220718,,,
93301,12116,20220718,,,
93301,12117,20220718,,,
93301,12118,20220718,,,
93301,12120,20220718,,,
93301,12121,20220718,,,
93301,12122,20220718,,,
93301,12123,20220718,,,
93301,12124,20220718,,,
93301,12125,20220718,,,
93301,12128,20220718,,,
93301,12130,20220718,,,
93301,12131,20220718,,,
93301,12132,20220718,,,
93301,12133,20220718,,,
93301,12134,20220718,,,
93301,12136,20220718,,,
93301,12137,20220718,,,
93301,12138,20220718,,,
93301,12139,20220718,,,
93301,12140,20220718,,,
93301,12141,20220718,,,
93301,12143,20220718,,,
93301,12144,20220718,,,
93301,12147,20220718,,,
93301,12148,20220718,,,
93301,12149,20220718,,,
93301,12150,20220718,,,
93301,12151,20220718,,,
93301,12153,20220718,,,
93301,12154,20220718,,,
93301,12155,20220718,,,
93301,12156,20220718,,,
93301,12157,20220718,,,
93301,12158,20220718,,,
93301,12159,20220718,,,
93301,12160,20220718,,,
93301,12161,20220718,,,
93301,12164,20220718,,,
93301,12165,20220718,,,
93301,12166,20220718,,,
93301,12167,20220718,,,
93301,12168,20220718,,,
93301,12169,20220718,,,
93301,12170,20220718,,,
93301,12172,20220718,,,
93301,12173,20220718,,,
93301,12174,20220718,,,
93301,12175,20220718,,,
93301,12176,20220718,,,
93301,12177,20220718,,,
93301,12180,20220718,,,
93301,12181,20220718,,,
93301,12182,20220718,,,
93301,12183,20220718,,,
93301,12184,20220718,,,
93301,12185,20220718,,,
93301,12186,20220718,,,
93301,12187,20220718,,,
93301,12188,20220718,,,
93301,12189,20220718,,,
93301,12190,20220718,,,
93301,12192,20220718,,,
93301,12193,20220718,,,
93301,12194,20220718,,,
93301,12195,20220718,,,
93301,12196,20220718,,,
93301,12197,20220718,,,
93301,12198,20220718,,,
93301,12201,20220718,,,
93301,12202,20220718,,,
93301,12203,20220718,,,
93301,12204,20220718,,,
93301,12205,20220718,,,
93301,12206,20220718,,,
93301,12207,20220718,,,
93301,12208,20220718,,,
93301,12209,20220718,,,
93301,12210,20220718,,,
93301,12211,20220718,,,
93301,12212,20220718,,,
93301,12214,20220718,,,
93301,12220,20220718,,,
93301,12222,20220718,,,
93301,12223,20220718,,,
93301,12224,20220718,,,
93301,12225,20220718,,,
93301,12226,20220718,,,
93301,12227,20220718,,,
93301,12228,20220718,,,
93301,12229,20220718,,,
93301,12230,20220718,,,
93301,12231,20220718,,,
93301,12232,20220718,,,
93301,12233,20220718,,,
93301,12234,20220718,,,
93301,12235,20220718,,,
93301,12236,20220718,,,
93301,12237,20220718,,,
93301,12238,20220718,,,
93301,12239,20220718,,,
93301,12240,20220718,,,
93301,12241,20220718,,,
93301,12242,20220718,,,
93301,12243,20220718,,,
93301,12244,20220718,,,
93301,12245,20220718,,,
93301,12246,20220718,,,
93301,12247,20220718,,,
93301,12248,20220718,,,
93301,12249,20220718,,,
93301,12250,20220718,,,
93301,12252,20220718,,,
93301,12255,20220718,,,
93301,12256,20220718,,,
93301,12257,20220718,,,
93301,12260,20220718,,,
93301,12261,20220718,,,
93301,12288,20220718,,,
93301,12301,20220718,,,
93301,12302,20220718,,,
93301,12303,20220718,,,
93301,12304,20220718,,,
93301,12305,20220718,,,
93301,12306,20220718,,,
93301,12307,20220718,,,
93301,12308,20220718,,,
93301,12309,20220718,,,
93301,12325,20220718,,,
93301,12345,20220718,,,
93301,12401,20220718,,,
93301,12402,20220718,,,
93301,12404,20220718,,,
93301,12405,20220718,,,
93301,12406,20220718,,,
93301,12407,20220718,,,
93301,12409,20220718,,,
93301,12410,20220718,,,
93301,12411,20220718,,,
93301,12412,20220718,,,
93301,12413,20220718,,,
93301,12414,20220718,,,
93301,12416,20220718,,,
93301,12417,20220718,,,
93301,12418,20220718,,,
93301,12419,20220718,,,
93301,12420,20220718,,,
93301,12421,20220718,,,
93301,12422,20220718,,,
93301,12423,20220718,,,
93301,12424,20220718,,,
93301,12427,20220718,,,
93301,12428,20220718,,,
93301,12429,20220718,,,
93301,12430,20220718,,,
93301,12431,20220718,,,
93301,12432,20220718,,,
93301,12433,20220718,,,
93301,12434,20220718,,,
93301,12435,20220718,,,
93301,12436,20220718,,,
93301,12438,20220718,,,
93301,12439,20220718,,,
93301,12440,20220718,,,
93301,12441,20220718,,,
93301,12442,20220718,,,
93301,12443,20220718,,,
93301,12444,20220718,,,
93301,12446,20220718,,,
93301,12448,20220718,,,
93301,12449,20220718,,,
93301,12450,20220718,,,
93301,12451,20220718,,,
93301,12452,20220718,,,
93301,12453,20220718,,,
93301,12454,20220718,,,
93301,12455,20220718,,,
93301,12456,20220718,,,
93301,12457,20220718,,,
93301,12458,20220718,,,
93301,12459,20220718,,,
93301,12460,20220718,,,
93301,12461,20220718,,,
93301,12463,20220718,,,
93301,12464,20220718,,,
93301,12465,20220718,,,
93301,12466,20220718,,,
93301,12468,20220718,,,
93301,12469,20220718,,,
93301,12470,20220718,,,
93301,12471,20220718,,,
93301,12472,20220718,,,
93301,12473,20220718,,,
93301,12474,20220718,,,
93301,12475,20220718,,,
93301,12477,20220718,,,
93301,12480,20220718,,,
93301,12481,20220718,,,
93301,12482,20220718,,,
93301,12483,20220718,,,
93301,12484,20220718,,,
93301,12485,20220718,,,
93301,12486,20220718,,,
93301,12487,20220718,,,
93301,12489,20220718,,,
93301,12490,20220718,,,
93301,12491,20220718,,,
93301,12492,20220718,,,
93301,12493,20220718,,,
93301,12494,20220718,,,
93301,12495,20220718,,,
93301,12496,20220718,,,
93301,12498,20220718,,,
93301,12501,20220718,,,
93301,12502,20220718,,,
93301,12503,20220718,,,
93301,12504,20220718,,,
93301,12506,20220718,,,
93301,12507,20220718,,,
93301,12508,20220718,,,
93301,12510,20220718,,,
93301,12511,20220718,,,
93301,12512,20220718,,,
93301,12513,20220718,,,
93301,12514,20220718,,,
93301,12515,20220718,,,
93301,12516,20220718,,,
93301,12517,20220718,,,
93301,12518,20220718,,,
93301,12520,20220718,,,
93301,12521,20220718,,,
93301,12522,20220718,,,
93301,12523,20220718,,,
93301,12524,20220718,,,
93301,12525,20220718,,,
93301,12526,20220718,,,
93301,12527,20220718,,,
93301,12528,20220718,,,
93301,12529,20220718,,,
93301,12530,20220718,,,
93301,12531,20220718,,,
93301,12533,20220718,,,
93301,12534,20220718,,,
93301,12537,20220718,,,
93301,12538,20220718,,,
93301,12540,20220718,,,
93301,12541,20220718,,,
93301,12542,20220718,,,
93301,12543,20220718,,,
93301,12544,20220718,,,
93301,12545,20220718,,,
93301,12546,20220718,,,
93301,12547,20220718,,,
93301,12548,20220718,,,
93301,12549,20220718,,,
93301,12550,20220718,,,
93301,12551,20220718,,,
93301,12552,20220718,,,
93301,12553,20220718,,,
93301,12555,20220718,,,
93301,12561,20220718,,,
93301,12563,20220718,,,
93301,12564,20220718,,,
