ORIGIN ZIP,DESTINATION ZIP,PICKUPDATE (YYYYMMDD),"PICKUPTIME (HH:MM:SS) - If left blank, value defaults to 18:00:00",WEIGHT (lbs),TOTAL PACKAGES IN SHIPMENT
43004,48223,20220718,,,
43004,48224,20220718,,,
43004,48225,20220718,,,
43004,48226,20220718,,,
43004,48227,20220718,,,
43004,48228,20220718,,,
43004,48229,20220718,,,
43004,48230,20220718,,,
43004,48231,20220718,,,
43004,48232,20220718,,,
43004,48233,20220718,,,
43004,48234,20220718,,,
43004,48235,20220718,,,
43004,48236,20220718,,,
43004,48237,20220718,,,
43004,48238,20220718,,,
43004,48239,20220718,,,
43004,48240,20220718,,,
43004,48242,20220718,,,
43004,48243,20220718,,,
43004,48244,20220718,,,
43004,48255,20220718,,,
43004,48260,20220718,,,
43004,48264,20220718,,,
43004,48265,20220718,,,
43004,48266,20220718,,,
43004,48267,20220718,,,
43004,48268,20220718,,,
43004,48269,20220718,,,
43004,48272,20220718,,,
43004,48275,20220718,,,
43004,48277,20220718,,,
43004,48278,20220718,,,
43004,48279,20220718,,,
43004,48288,20220718,,,
43004,48301,20220718,,,
43004,48302,20220718,,,
43004,48303,20220718,,,
43004,48304,20220718,,,
43004,48306,20220718,,,
43004,48307,20220718,,,
43004,48308,20220718,,,
43004,48309,20220718,,,
43004,48310,20220718,,,
43004,48311,20220718,,,
43004,48312,20220718,,,
43004,48313,20220718,,,
43004,48314,20220718,,,
43004,48315,20220718,,,
43004,48316,20220718,,,
43004,48317,20220718,,,
43004,48318,20220718,,,
43004,48320,20220718,,,
43004,48321,20220718,,,
43004,48322,20220718,,,
43004,48323,20220718,,,
43004,48324,20220718,,,
43004,48325,20220718,,,
43004,48326,20220718,,,
43004,48327,20220718,,,
43004,48328,20220718,,,
43004,48329,20220718,,,
43004,48330,20220718,,,
43004,48331,20220718,,,
43004,48332,20220718,,,
43004,48333,20220718,,,
43004,48334,20220718,,,
43004,48335,20220718,,,
43004,48336,20220718,,,
43004,48340,20220718,,,
43004,48341,20220718,,,
43004,48342,20220718,,,
43004,48343,20220718,,,
43004,48346,20220718,,,
43004,48347,20220718,,,
43004,48348,20220718,,,
43004,48350,20220718,,,
43004,48353,20220718,,,
43004,48356,20220718,,,
43004,48357,20220718,,,
43004,48359,20220718,,,
43004,48360,20220718,,,
43004,48361,20220718,,,
43004,48362,20220718,,,
43004,48363,20220718,,,
43004,48366,20220718,,,
43004,48367,20220718,,,
43004,48370,20220718,,,
43004,48371,20220718,,,
43004,48374,20220718,,,
43004,48375,20220718,,,
43004,48376,20220718,,,
43004,48377,20220718,,,
43004,48380,20220718,,,
43004,48381,20220718,,,
43004,48382,20220718,,,
43004,48383,20220718,,,
43004,48386,20220718,,,
43004,48387,20220718,,,
43004,48390,20220718,,,
43004,48391,20220718,,,
43004,48393,20220718,,,
43004,48397,20220718,,,
43004,48401,20220718,,,
43004,48410,20220718,,,
43004,48411,20220718,,,
43004,48412,20220718,,,
43004,48413,20220718,,,
43004,48414,20220718,,,
43004,48415,20220718,,,
43004,48416,20220718,,,
43004,48417,20220718,,,
43004,48418,20220718,,,
43004,48419,20220718,,,
43004,48420,20220718,,,
43004,48421,20220718,,,
43004,48422,20220718,,,
43004,48423,20220718,,,
43004,48426,20220718,,,
43004,48427,20220718,,,
43004,48428,20220718,,,
43004,48429,20220718,,,
43004,48430,20220718,,,
43004,48432,20220718,,,
43004,48433,20220718,,,
43004,48434,20220718,,,
43004,48435,20220718,,,
43004,48436,20220718,,,
43004,48437,20220718,,,
43004,48438,20220718,,,
43004,48439,20220718,,,
43004,48440,20220718,,,
43004,48441,20220718,,,
43004,48442,20220718,,,
43004,48444,20220718,,,
43004,48445,20220718,,,
43004,48446,20220718,,,
43004,48449,20220718,,,
43004,48450,20220718,,,
43004,48451,20220718,,,
43004,48453,20220718,,,
43004,48454,20220718,,,
43004,48455,20220718,,,
43004,48456,20220718,,,
43004,48457,20220718,,,
43004,48458,20220718,,,
43004,48460,20220718,,,
43004,48461,20220718,,,
43004,48462,20220718,,,
43004,48463,20220718,,,
43004,48464,20220718,,,
43004,48465,20220718,,,
43004,48466,20220718,,,
43004,48467,20220718,,,
43004,48468,20220718,,,
43004,48469,20220718,,,
43004,48470,20220718,,,
43004,48471,20220718,,,
43004,48472,20220718,,,
43004,48473,20220718,,,
43004,48475,20220718,,,
43004,48476,20220718,,,
43004,48480,20220718,,,
43004,48501,20220718,,,
43004,48502,20220718,,,
43004,48503,20220718,,,
43004,48504,20220718,,,
43004,48505,20220718,,,
43004,48506,20220718,,,
43004,48507,20220718,,,
43004,48509,20220718,,,
43004,48519,20220718,,,
43004,48529,20220718,,,
43004,48531,20220718,,,
43004,48532,20220718,,,
43004,48550,20220718,,,
43004,48551,20220718,,,
43004,48552,20220718,,,
43004,48553,20220718,,,
43004,48554,20220718,,,
43004,48555,20220718,,,
43004,48556,20220718,,,
43004,48557,20220718,,,
43004,48559,20220718,,,
43004,48601,20220718,,,
43004,48602,20220718,,,
43004,48603,20220718,,,
43004,48604,20220718,,,
43004,48605,20220718,,,
43004,48606,20220718,,,
43004,48607,20220718,,,
43004,48608,20220718,,,
43004,48609,20220718,,,
43004,48610,20220718,,,
43004,48611,20220718,,,
43004,48612,20220718,,,
43004,48613,20220718,,,
43004,48614,20220718,,,
43004,48615,20220718,,,
43004,48616,20220718,,,
43004,48617,20220718,,,
43004,48618,20220718,,,
43004,48619,20220718,,,
43004,48620,20220718,,,
43004,48621,20220718,,,
43004,48622,20220718,,,
43004,48623,20220718,,,
43004,48624,20220718,,,
43004,48625,20220718,,,
43004,48626,20220718,,,
43004,48627,20220718,,,
43004,48628,20220718,,,
43004,48629,20220718,,,
43004,48630,20220718,,,
43004,48631,20220718,,,
43004,48632,20220718,,,
43004,48633,20220718,,,
43004,48634,20220718,,,
43004,48635,20220718,,,
43004,48636,20220718,,,
43004,48637,20220718,,,
43004,48638,20220718,,,
43004,48640,20220718,,,
43004,48641,20220718,,,
43004,48642,20220718,,,
43004,48647,20220718,,,
43004,48649,20220718,,,
43004,48650,20220718,,,
43004,48651,20220718,,,
43004,48652,20220718,,,
43004,48653,20220718,,,
43004,48654,20220718,,,
43004,48655,20220718,,,
43004,48656,20220718,,,
43004,48657,20220718,,,
43004,48658,20220718,,,
43004,48659,20220718,,,
43004,48661,20220718,,,
43004,48662,20220718,,,
43004,48663,20220718,,,
43004,48667,20220718,,,
43004,48670,20220718,,,
43004,48674,20220718,,,
43004,48686,20220718,,,
43004,48701,20220718,,,
43004,48703,20220718,,,
43004,48705,20220718,,,
43004,48706,20220718,,,
43004,48707,20220718,,,
43004,48708,20220718,,,
43004,48710,20220718,,,
43004,48720,20220718,,,
43004,48721,20220718,,,
43004,48722,20220718,,,
43004,48723,20220718,,,
43004,48724,20220718,,,
43004,48725,20220718,,,
43004,48726,20220718,,,
43004,48727,20220718,,,
43004,48728,20220718,,,
43004,48729,20220718,,,
43004,48730,20220718,,,
43004,48731,20220718,,,
43004,48732,20220718,,,
43004,48733,20220718,,,
43004,48734,20220718,,,
43004,48735,20220718,,,
43004,48736,20220718,,,
43004,48737,20220718,,,
43004,48738,20220718,,,
43004,48739,20220718,,,
43004,48740,20220718,,,
43004,48741,20220718,,,
43004,48742,20220718,,,
43004,48743,20220718,,,
43004,48744,20220718,,,
43004,48745,20220718,,,
43004,48746,20220718,,,
43004,48747,20220718,,,
43004,48748,20220718,,,
43004,48749,20220718,,,
43004,48750,20220718,,,
43004,48754,20220718,,,
43004,48755,20220718,,,
43004,48756,20220718,,,
43004,48757,20220718,,,
43004,48758,20220718,,,
43004,48759,20220718,,,
43004,48760,20220718,,,
43004,48761,20220718,,,
43004,48762,20220718,,,
43004,48763,20220718,,,
43004,48764,20220718,,,
43004,48765,20220718,,,
43004,48766,20220718,,,
43004,48767,20220718,,,
43004,48768,20220718,,,
43004,48769,20220718,,,
43004,48770,20220718,,,
43004,48787,20220718,,,
43004,48801,20220718,,,
43004,48802,20220718,,,
43004,48804,20220718,,,
43004,48805,20220718,,,
43004,48806,20220718,,,
43004,48807,20220718,,,
43004,48808,20220718,,,
43004,48809,20220718,,,
43004,48811,20220718,,,
43004,48812,20220718,,,
43004,48813,20220718,,,
43004,48815,20220718,,,
43004,48816,20220718,,,
43004,48817,20220718,,,
43004,48818,20220718,,,
43004,48819,20220718,,,
43004,48820,20220718,,,
43004,48821,20220718,,,
43004,48822,20220718,,,
43004,48823,20220718,,,
43004,48824,20220718,,,
43004,48825,20220718,,,
43004,48826,20220718,,,
43004,48827,20220718,,,
43004,48829,20220718,,,
43004,48830,20220718,,,
43004,48831,20220718,,,
43004,48832,20220718,,,
43004,48833,20220718,,,
43004,48834,20220718,,,
43004,48835,20220718,,,
43004,48836,20220718,,,
43004,48837,20220718,,,
43004,48838,20220718,,,
43004,48840,20220718,,,
43004,48841,20220718,,,
43004,48842,20220718,,,
43004,48843,20220718,,,
43004,48844,20220718,,,
43004,48845,20220718,,,
43004,48846,20220718,,,
43004,48847,20220718,,,
43004,48848,20220718,,,
43004,48849,20220718,,,
43004,48850,20220718,,,
43004,48851,20220718,,,
43004,48852,20220718,,,
43004,48853,20220718,,,
43004,48854,20220718,,,
43004,48855,20220718,,,
43004,48856,20220718,,,
43004,48857,20220718,,,
43004,48858,20220718,,,
43004,48859,20220718,,,
43004,48860,20220718,,,
43004,48861,20220718,,,
43004,48862,20220718,,,
43004,48863,20220718,,,
43004,48864,20220718,,,
43004,48865,20220718,,,
43004,48866,20220718,,,
43004,48867,20220718,,,
43004,48870,20220718,,,
43004,48871,20220718,,,
43004,48872,20220718,,,
43004,48873,20220718,,,
43004,48874,20220718,,,
43004,48875,20220718,,,
43004,48876,20220718,,,
43004,48877,20220718,,,
43004,48878,20220718,,,
43004,48879,20220718,,,
43004,48880,20220718,,,
43004,48881,20220718,,,
43004,48882,20220718,,,
43004,48883,20220718,,,
43004,48884,20220718,,,
43004,48885,20220718,,,
43004,48886,20220718,,,
43004,48887,20220718,,,
43004,48888,20220718,,,
43004,48889,20220718,,,
43004,48890,20220718,,,
43004,48891,20220718,,,
43004,48892,20220718,,,
43004,48893,20220718,,,
43004,48894,20220718,,,
43004,48895,20220718,,,
43004,48896,20220718,,,
43004,48897,20220718,,,
43004,48901,20220718,,,
43004,48906,20220718,,,
43004,48908,20220718,,,
43004,48909,20220718,,,
43004,48910,20220718,,,
43004,48911,20220718,,,
43004,48912,20220718,,,
43004,48913,20220718,,,
43004,48915,20220718,,,
43004,48916,20220718,,,
43004,48917,20220718,,,
43004,48918,20220718,,,
43004,48919,20220718,,,
43004,48921,20220718,,,
43004,48922,20220718,,,
43004,48924,20220718,,,
43004,48929,20220718,,,
43004,48930,20220718,,,
43004,48933,20220718,,,
43004,48937,20220718,,,
43004,48950,20220718,,,
43004,48951,20220718,,,
43004,48956,20220718,,,
43004,48980,20220718,,,
43004,49001,20220718,,,
43004,49002,20220718,,,
43004,49003,20220718,,,
43004,49004,20220718,,,
43004,49005,20220718,,,
43004,49006,20220718,,,
43004,49007,20220718,,,
43004,49008,20220718,,,
43004,49009,20220718,,,
43004,49010,20220718,,,
43004,49011,20220718,,,
43004,49012,20220718,,,
43004,49013,20220718,,,
43004,49014,20220718,,,
43004,49015,20220718,,,
43004,49016,20220718,,,
43004,49017,20220718,,,
43004,49018,20220718,,,
43004,49019,20220718,,,
43004,49020,20220718,,,
43004,49021,20220718,,,
43004,49022,20220718,,,
43004,49023,20220718,,,
43004,49024,20220718,,,
43004,49026,20220718,,,
43004,49027,20220718,,,
43004,49028,20220718,,,
43004,49029,20220718,,,
43004,49030,20220718,,,
43004,49031,20220718,,,
43004,49032,20220718,,,
43004,49033,20220718,,,
43004,49034,20220718,,,
43004,49035,20220718,,,
43004,49036,20220718,,,
43004,49037,20220718,,,
43004,49038,20220718,,,
43004,49039,20220718,,,
43004,49040,20220718,,,
43004,49041,20220718,,,
43004,49042,20220718,,,
43004,49043,20220718,,,
43004,49045,20220718,,,
43004,49046,20220718,,,
43004,49047,20220718,,,
43004,49048,20220718,,,
43004,49050,20220718,,,
43004,49051,20220718,,,
43004,49052,20220718,,,
43004,49053,20220718,,,
43004,49055,20220718,,,
43004,49056,20220718,,,
43004,49057,20220718,,,
43004,49058,20220718,,,
43004,49060,20220718,,,
43004,49061,20220718,,,
43004,49062,20220718,,,
43004,49063,20220718,,,
43004,49064,20220718,,,
43004,49065,20220718,,,
43004,49066,20220718,,,
43004,49067,20220718,,,
43004,49068,20220718,,,
43004,49069,20220718,,,
43004,49070,20220718,,,
43004,49071,20220718,,,
43004,49072,20220718,,,
43004,49073,20220718,,,
43004,49074,20220718,,,
43004,49075,20220718,,,
43004,49076,20220718,,,
43004,49077,20220718,,,
43004,49078,20220718,,,
43004,49079,20220718,,,
43004,49080,20220718,,,
43004,49081,20220718,,,
43004,49082,20220718,,,
43004,49083,20220718,,,
43004,49084,20220718,,,
43004,49085,20220718,,,
43004,49087,20220718,,,
43004,49088,20220718,,,
43004,49089,20220718,,,
43004,49090,20220718,,,
43004,49091,20220718,,,
43004,49092,20220718,,,
43004,49093,20220718,,,
43004,49094,20220718,,,
43004,49095,20220718,,,
43004,49096,20220718,,,
43004,49097,20220718,,,
43004,49098,20220718,,,
43004,49099,20220718,,,
43004,49101,20220718,,,
43004,49102,20220718,,,
43004,49103,20220718,,,
43004,49104,20220718,,,
43004,49106,20220718,,,
43004,49107,20220718,,,
43004,49111,20220718,,,
43004,49112,20220718,,,
43004,49113,20220718,,,
43004,49115,20220718,,,
43004,49116,20220718,,,
43004,49117,20220718,,,
43004,49119,20220718,,,
43004,49120,20220718,,,
43004,49121,20220718,,,
43004,49125,20220718,,,
43004,49126,20220718,,,
43004,49127,20220718,,,
43004,49128,20220718,,,
43004,49129,20220718,,,
43004,49130,20220718,,,
43004,49201,20220718,,,
43004,49202,20220718,,,
43004,49203,20220718,,,
43004,49204,20220718,,,
43004,49220,20220718,,,
43004,49221,20220718,,,
43004,49224,20220718,,,
43004,49227,20220718,,,
43004,49228,20220718,,,
43004,49229,20220718,,,
43004,49230,20220718,,,
43004,49232,20220718,,,
43004,49233,20220718,,,
43004,49234,20220718,,,
43004,49235,20220718,,,
43004,49236,20220718,,,
43004,49237,20220718,,,
43004,49238,20220718,,,
43004,49239,20220718,,,
43004,49240,20220718,,,
43004,49241,20220718,,,
43004,49242,20220718,,,
43004,49245,20220718,,,
43004,49246,20220718,,,
43004,49247,20220718,,,
43004,49248,20220718,,,
43004,49249,20220718,,,
43004,49250,20220718,,,
43004,49251,20220718,,,
43004,49252,20220718,,,
43004,49253,20220718,,,
43004,49254,20220718,,,
43004,49255,20220718,,,
43004,49256,20220718,,,
43004,49257,20220718,,,
43004,49258,20220718,,,
43004,49259,20220718,,,
43004,49261,20220718,,,
43004,49262,20220718,,,
43004,49263,20220718,,,
43004,49264,20220718,,,
43004,49265,20220718,,,
43004,49266,20220718,,,
43004,49267,20220718,,,
43004,49268,20220718,,,
43004,49269,20220718,,,
43004,49270,20220718,,,
43004,49271,20220718,,,
43004,49272,20220718,,,
43004,49274,20220718,,,
43004,49276,20220718,,,
43004,49277,20220718,,,
43004,49279,20220718,,,
43004,49281,20220718,,,
43004,49282,20220718,,,
43004,49283,20220718,,,
43004,49284,20220718,,,
43004,49285,20220718,,,
43004,49286,20220718,,,
43004,49287,20220718,,,
43004,49288,20220718,,,
43004,49289,20220718,,,
43004,49301,20220718,,,
43004,49302,20220718,,,
43004,49303,20220718,,,
43004,49304,20220718,,,
43004,49305,20220718,,,
43004,49306,20220718,,,
43004,49307,20220718,,,
43004,49309,20220718,,,
43004,49310,20220718,,,
43004,49311,20220718,,,
43004,49312,20220718,,,
43004,49314,20220718,,,
43004,49315,20220718,,,
43004,49316,20220718,,,
43004,49317,20220718,,,
43004,49318,20220718,,,
43004,49319,20220718,,,
43004,49320,20220718,,,
43004,49321,20220718,,,
43004,49322,20220718,,,
43004,49323,20220718,,,
43004,49325,20220718,,,
43004,49326,20220718,,,
43004,49327,20220718,,,
43004,49328,20220718,,,
43004,49329,20220718,,,
43004,49330,20220718,,,
43004,49331,20220718,,,
43004,49332,20220718,,,
43004,49333,20220718,,,
43004,49335,20220718,,,
43004,49336,20220718,,,
43004,49337,20220718,,,
43004,49338,20220718,,,
43004,49339,20220718,,,
43004,49340,20220718,,,
43004,49341,20220718,,,
43004,49342,20220718,,,
43004,49343,20220718,,,
43004,49344,20220718,,,
43004,49345,20220718,,,
43004,49346,20220718,,,
43004,49347,20220718,,,
43004,49348,20220718,,,
43004,49349,20220718,,,
43004,49351,20220718,,,
43004,49355,20220718,,,
43004,49356,20220718,,,
43004,49357,20220718,,,
43004,49401,20220718,,,
43004,49402,20220718,,,
43004,49403,20220718,,,
43004,49404,20220718,,,
43004,49405,20220718,,,
43004,49406,20220718,,,
43004,49408,20220718,,,
43004,49409,20220718,,,
43004,49410,20220718,,,
43004,49411,20220718,,,
43004,49412,20220718,,,
43004,49413,20220718,,,
43004,49415,20220718,,,
43004,49416,20220718,,,
43004,49417,20220718,,,
43004,49418,20220718,,,
43004,49419,20220718,,,
43004,49420,20220718,,,
43004,49421,20220718,,,
43004,49422,20220718,,,
43004,49423,20220718,,,
43004,49424,20220718,,,
43004,49425,20220718,,,
43004,49426,20220718,,,
43004,49427,20220718,,,
43004,49428,20220718,,,
43004,49429,20220718,,,
43004,49430,20220718,,,
