ORIGIN ZIP,DESTINATION ZIP,PICKUPDATE (YYYYMMDD),"PICKUPTIME (HH:MM:SS) - If left blank, value defaults to 18:00:00",WEIGHT (lbs),TOTAL PACKAGES IN SHIPMENT
77031,66046,20220718,,,
77031,64153,20220718,,,
77031,64057,20220718,,,
77031,66604,20220718,,,
77031,66215,20220718,,,
77031,66211,20220718,,,
77031,63144,20220718,,,
77031,63033,20220718,,,
77031,63126,20220718,,,
77031,63017,20220718,,,
77031,62208,20220718,,,
77031,65804,20220718,,,
77031,63376,20220718,,,
77031,63131,20220718,,,
77031,63129,20220718,,,
77031,65203,20220718,,,
77031,62025,20220718,,,
77031,63701,20220718,,,
77031,64801,20220718,,,
77031,63701,20220718,,,
77031,64801,20220718,,,
77031,64506,20220718,,,
77031,63117,20220718,,,
77031,63129,20220718,,,
77031,63376,20220718,,,
77031,63005,20220718,,,
77031,63127,20220718,,,
77031,62208,20220718,,,
77031,59102,20220718,,,
77031,59801,20220718,,,
77031,93313,20220718,,,
77031,94538,20220718,,,
77031,98371,20220718,,,
77031,94560,20220718,,,
77031,94520,20220718,,,
77031,94132,20220718,,,
77031,95117,20220718,,,
77031,94545,20220718,,,
77031,95008,20220718,,,
77031,95010,20220718,,,
77031,94015,20220718,,,
77031,93906,20220718,,,
77031,94533,20220718,,,
77031,94588,20220718,,,
77031,94564,20220718,,,
77031,94568,20220718,,,
77031,95123,20220718,,,
77031,95118,20220718,,,
77031,94040,20220718,,,
77031,94538,20220718,,,
77031,94523,20220718,,,
77031,94103,20220718,,,
77031,94904,20220718,,,
77031,95117,20220718,,,
77031,94596,20220718,,,
77031,94087,20220718,,,
77031,94403,20220718,,,
77031,94577,20220718,,,
77031,94014,20220718,,,
77031,94583,20220718,,,
77031,94612,20220718,,,
77031,95403,20220718,,,
77031,94533,20220718,,,
77031,95129,20220718,,,
77031,95010,20220718,,,
77031,94608,20220718,,,
77031,94061,20220718,,,
77031,93940,20220718,,,
77031,94588,20220718,,,
77031,94945,20220718,,,
77031,94108,20220718,,,
77031,95035,20220718,,,
77031,94531,20220718,,,
77031,95037,20220718,,,
77031,95815,20220718,,,
77031,95814,20220718,,,
77031,95758,20220718,,,
77031,95678,20220718,,,
77031,95356,20220718,,,
77031,95348,20220718,,,
77031,93710,20220718,,,
77031,93612,20220718,,,
77031,95630,20220718,,,
77031,95825,20220718,,,
77031,95610,20220718,,,
77031,95678,20220718,,,
77031,95356,20220718,,,
77031,95207,20220718,,,
77031,95367,20220718,,,
77031,93710,20220718,,,
77031,93277,20220718,,,
77031,95814,20220718,,,
77031,93304,20220718,,,
77031,95928,20220718,,,
77031,95758,20220718,,,
77031,96003,20220718,,,
77031,95834,20220718,,,
77031,92126,20220718,,,
77031,92108,20220718,,,
77031,92029,20220718,,,
77031,92122,20220718,,,
77031,92020,20220718,,,
77031,92054,20220718,,,
77031,91950,20220718,,,
77031,92111,20220718,,,
77031,92024,20220718,,,
77031,91942,20220718,,,
77031,92128,20220718,,,
77031,91942,20220718,,,
77031,91915,20220718,,,
77031,91950,20220718,,,
77031,92008,20220718,,,
77031,92071,20220718,,,
77031,92122,20220718,,,
77031,92025,20220718,,,
77031,92108,20220718,,,
77031,89169,20220718,,,
77031,89117,20220718,,,
77031,89502,20220718,,,
77031,89014,20220718,,,
77031,89108,20220718,,,
77031,89113,20220718,,,
77031,89109,20220718,,,
77031,89014,20220718,,,
77031,89502,20220718,,,
77031,89107,20220718,,,
77031,89109,20220718,,,
77031,85028,20220718,,,
77031,85281,20220718,,,
77031,85016,20220718,,,
77031,85250,20220718,,,
77031,85382,20220718,,,
77031,85044,20220718,,,
77031,85705,20220718,,,
77031,85711,20220718,,,
77031,85085,20220718,,,
77031,85254,20220718,,,
77031,85206,20220718,,,
77031,85226,20220718,,,
77031,85295,20220718,,,
77031,85383,20220718,,,
77031,85392,20220718,,,
77031,86314,20220718,,,
77031,85302,20220718,,,
77031,85283,20220718,,,
77031,85032,20220718,,,
77031,85032,20220718,,,
77031,85051,20220718,,,
77031,85206,20220718,,,
77031,85711,20220718,,,
77031,85705,20220718,,,
77031,85044,20220718,,,
77031,85382,20220718,,,
77031,85250,20220718,,,
77031,85202,20220718,,,
77031,97030,20220718,,,
77031,97124,20220718,,,
77031,84790,20220718,,,
77031,97504,20220718,,,
77031,98188,20220718,,,
77031,98903,20220718,,,
77031,98233,20220718,,,
77031,98662,20220718,,,
77031,97703,20220718,,,
77031,84405,20220718,,,
77031,97224,20220718,,,
77031,84341,20220718,,,
77031,84106,20220718,,,
77031,97030,20220718,,,
77031,97124,20220718,,,
77031,84097,20220718,,,
77031,84009,20220718,,,
77031,84107,20220718,,,
77031,84070,20220718,,,
77031,84041,20220718,,,
77031,98373,20220718,,,
77031,99336,20220718,,,
77031,97401,20220718,,,
77031,98001,20220718,,,
77031,97232,20220718,,,
77031,98502,20220718,,,
77031,98125,20220718,,,
77031,99207,20220718,,,
77031,98004,20220718,,,
77031,98409,20220718,,,
77031,98037,20220718,,,
77031,98052,20220718,,,
77031,98188,20220718,,,
77031,98226,20220718,,,
77031,98383,20220718,,,
77031,98101,20220718,,,
77031,83704,20220718,,,
77031,97204,20220718,,,
77031,97015,20220718,,,
77031,97005,20220718,,,
77031,97303,20220718,,,
77031,83406,20220718,,,
77031,83301,20220718,,,
77031,92647,20220718,,,
77031,91367,20220718,,,
77031,90403,20220718,,,
77031,91324,20220718,,,
77031,92503,20220718,,,
77031,92821,20220718,,,
77031,92704,20220718,,,
77031,90504,20220718,,,
77031,92606,20220718,,,
77031,93036,20220718,,,
77031,91203,20220718,,,
77031,92408,20220718,,,
77031,90703,20220718,,,
77031,91739,20220718,,,
77031,91101,20220718,,,
77031,93101,20220718,,,
77031,91763,20220718,,,
77031,91006,20220718,,,
77031,92630,20220718,,,
77031,90712,20220718,,,
77031,91355,20220718,,,
77031,91360,20220718,,,
77031,91754,20220718,,,
77031,90292,20220718,,,
77031,92808,20220718,,,
77031,91790,20220718,,,
77031,91710,20220718,,,
77031,93551,20220718,,,
77031,92868,20220718,,,
77031,92591,20220718,,,
77031,93063,20220718,,,
77031,92691,20220718,,,
77031,91502,20220718,,,
77031,93405,20220718,,,
77031,92881,20220718,,,
77031,92374,20220718,,,
77031,90712,20220718,,,
